Promotion_Opportunities_V24,Job_Interest_V25,No_Work_Life_Balance_V38,Management_Relation_V42,Workplace_Relation_V43,PCA1,PCA2,PCA3,PCA4,Job_Satisfaction_V44
3,3,2,3,3,1.9110657190072537,-1.2763346733725975,0.1416673273365087,0.7492631067739449,4
2,2,2,4,2,0.7879999556064415,-1.9671664542333223,0.30671953577636896,0.25164362284680186,4
2,2,4,2,2,-0.48092831122306573,0.07718748938720835,1.081634808431902,0.44111243772750625,2
2,1,1,5,2,0.8414656645504914,-3.343256141151557,0.08200110343857676,-0.7603991055786923,2
4,1,5,2,2,-0.2682387313135137,1.3062353578340764,0.6860995422888606,-1.6789407972519446,2
4,2,3,4,1,0.9517974357869474,-0.07659765873669162,-0.9729964997899668,-0.8222601776285663,3
3,2,2,3,2,0.7001767703368,-1.3226391765387737,-0.41703503410683695,-0.0392041006922566,3
3,1,3,3,2,0.019313715229440104,-0.8971319010513196,0.30042081731278036,-1.100372639022561,4
3,2,4,3,3,1.1303380332632378,-0.0714074072897198,1.413839826185769,-0.4557656489015221,3
5,3,5,4,2,2.4097334406925452,1.9303171221000386,0.13864359773133567,-0.8509557531772628,5
4,3,3,3,2,1.6280868816793037,0.21246382564432614,-0.5815531494484977,0.20480165462314986,5
2,2,3,2,4,0.8787173678130901,-1.317448925091802,1.969801291868899,0.32729042803478753,2
1,1,5,2,2,-1.6085676838388816,0.10092446839495578,2.3555862186328493,-0.0906137522782249,2
4,2,3,2,2,0.5124889544305022,0.10130809175119854,-0.5860729565603998,-0.4739120415764776,2
3,1,1,1,1,-1.4800465532531926,-1.6628497078706894,-1.8649720651835788,-0.20662184124226615,2
3,2,3,2,2,0.06571263692204636,-0.3004622047285084,-0.029577397779070463,0.05553030674809565,3
4,3,3,2,2,1.0934873789012063,0.455220806859168,-0.7488121605503743,0.4433962794086645,4
3,2,4,2,2,-0.03415199371460974,0.4789577858669154,0.5251392496505727,-0.08832991059706682,3
2,1,3,2,2,-0.9620621050571134,-1.0561452163161844,0.6896573649922333,-0.33233566591247315,2
2,1,2,2,1,-1.492087998620207,-1.5279569949698146,-0.5865008478707298,-0.05963433504837009,1
2,1,4,2,2,-1.0619267356937694,-0.2767252257207609,1.2443740124218763,-0.4761958832576356,2
2,2,3,2,1,-1.0109542047861593,-0.3946242892664219,-0.1945234044310611,0.7138137685916094,3
5,2,1,5,5,4.652464614145813,-2.706857172429847,0.4140999194045741,-1.8179411701240917,7
4,4,3,3,3,2.8389758303497574,0.2587683288105022,-0.022850788005152146,0.9932688620893514,5
3,3,5,3,2,0.9815813028975356,1.3695335103554664,1.0843757041921178,0.44652356825739814,3
4,2,2,2,2,0.6123535850671583,-0.6781118988442251,-1.140789603990043,-0.3300518242313151,5
2,1,2,1,1,-2.0266875013983046,-1.2852000137549728,-0.7537598589726063,0.17896028973714462,1
3,1,3,2,1,-1.145176311748407,-0.34676670789468433,-0.5882797592224162,-0.7329369007181057,3
3,2,3,2,2,0.06571263692204636,-0.3004622047285084,-0.029577397779070463,0.05553030674809565,3
4,2,5,1,1,-0.8517303338206572,2.210513266098681,-0.3653402382363102,-0.39419673796234717,2
4,2,5,3,2,0.8473591959352877,1.4173910917272041,0.6906193494007629,-1.0002271010523172,3
4,2,3,2,1,-0.11740156976924752,0.4089163036929919,-1.3075145219937199,-0.345070928057537,2
3,1,3,1,1,-1.6797758145265047,-0.10400972667984261,-0.7555387703242927,-0.49434227593259095,1
3,3,5,3,3,1.6114718270972854,1.0619252984136731,1.8058172696254378,0.3176824547384576,4
2,1,4,1,1,-2.226416762671617,0.2736399674358742,0.35567343588667993,-0.10876014495318032,1
2,1,4,3,1,-1.1572177571154216,-0.21187399499380932,0.6901914580904329,-0.5859493945242097,2
2,1,1,1,1,-1.9268228707616484,-2.0646200043503966,-1.3084765064022494,0.32282050708230703,2
3,1,4,2,1,-1.2450409423850632,0.43265328270073933,-0.03356311179277304,-0.8767971180632681,2
3,1,5,1,1,-1.8795050757998168,1.4548302545110046,0.35389452453499354,-0.782062710622916,2
3,2,3,2,2,0.06571263692204636,-0.3004622047285084,-0.029577397779070463,0.05553030674809565,3
5,3,5,3,2,1.8751339379144476,2.1730741033148804,-0.028615413370540837,-0.6123611283917482,3
5,2,3,2,2,0.9592652719389584,0.5030783882309053,-1.1425685153417295,-1.0033543899010506,5
4,2,5,2,1,-0.3171308310425597,1.9677562848838392,-0.1980812271344337,-0.6327913627478619,3
4,2,3,3,1,0.41719793300885005,0.16615932247815016,-1.1402555108918433,-0.5836655528430517,3
4,3,3,3,2,1.6280868816793037,0.21246382564432614,-0.5815531494484977,0.20480165462314986,4
2,1,3,2,2,-0.9620621050571134,-1.0561452163161844,0.6896573649922333,-0.33233566591247315,2
4,2,2,4,2,1.6815525906233535,-1.1636258612739085,-0.8062715817862897,-0.8072410738023444,3
2,1,3,1,2,-1.496661607835211,-0.8133882351013428,0.5223983538903568,-0.09374104112695845,2
4,2,3,2,2,0.5124889544305022,0.10130809175119854,-0.5860729565603998,-0.4739120415764776,3
3,2,3,2,2,0.06571263692204636,-0.3004622047285084,-0.029577397779070463,0.05553030674809565,3
4,1,1,2,1,-0.4986707329666393,-1.5038363926058245,-2.2542086128630316,-0.974658814352354,2
2,2,2,2,2,-0.28119904994975364,-1.4816524918036387,-0.027798486427384066,0.7288328724178312,3
2,1,3,2,1,-1.591952629256863,-0.7485370043743911,-0.031784200441086756,-0.2034945523935325,1
4,1,2,2,2,0.03135516059645453,-1.0320246139521942,-0.9780504000000686,-1.247360145216457,2
5,5,4,4,2,3.671594920270609,1.8587225617205534,-0.741551457678256,1.1275211061381836,5
3,2,4,2,2,-0.03415199371460974,0.4789577858669154,0.5251392496505727,-0.08832991059706682,2
3,1,4,3,1,-0.7104414396069658,0.18989630148589756,0.13369589930910353,-1.1153917428487827,2
3,1,4,2,1,-1.2450409423850632,0.43265328270073933,-0.03356311179277304,-0.8767971180632681,2
3,2,3,2,1,-0.5641778872777035,0.00714600721328497,-0.7510189632123905,0.18437142026703626,3
5,5,5,3,2,3.0371307868558555,2.880899533530819,-0.3540938213504894,1.2222555135785356,4
3,2,3,1,1,-1.0987773900558009,0.24990298842812672,-0.918277974314267,0.4229660450525509,2
4,2,5,2,1,-0.3171308310425597,1.9677562848838392,-0.1980812271344337,-0.6327913627478619,2
3,3,5,2,2,0.44698180011943806,1.6122904915703082,0.9171166930902414,0.6851181930429129,3
4,2,4,1,1,-0.7518657031840011,1.4310932755032573,-0.9200568856659532,-0.25033652061718475,2
3,2,2,2,2,0.16557726755870242,-1.079882195323932,-0.5842940452087135,0.19939052409325808,3
4,2,4,2,2,0.41262432379384617,0.8807280823466221,-0.03135630913075669,-0.61777225892164,3
3,2,2,2,2,0.16557726755870242,-1.079882195323932,-0.5842940452087135,0.19939052409325808,3
2,2,4,2,2,-0.48092831122306573,0.07718748938720835,1.081634808431902,0.44111243772750625,1
3,2,4,1,1,-1.198642020692457,1.0293229790235505,-0.3635613268846239,0.27910582770738845,2
2,2,5,2,2,-0.5807929418597217,0.8566074799826319,1.636351455861545,0.29725222038234383,2
3,2,3,3,1,-0.029578384499605922,-0.23561097400155678,-0.583759952110514,-0.05422320451847842,3
2,2,5,1,1,-1.745282968837569,1.406972673139267,0.7476508793263485,0.6646879586867992,2
2,2,5,2,4,0.6789881065397779,0.24139105609904518,3.079234586728185,0.03956999334446264,4
3,2,2,1,1,-0.998912759419145,-0.5295170021672969,-1.47299462174391,0.5668262623977134,2
3,2,2,3,2,0.7001767703368,-1.3226391765387737,-0.41703503410683695,-0.0392041006922566,3
4,3,3,3,2,1.6280868816793037,0.21246382564432614,-0.5815531494484977,0.20480165462314986,4
3,2,4,1,1,-1.198642020692457,1.0293229790235505,-0.3635613268846239,0.27910582770738845,2
